AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_AREA_BASICA;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;IN_REDE;SG_ENTIDADE_ENSINO_REDE;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;SG_UF_PROGRAMA;NM_MUNICIPIO_PROGRAMA_IES;NM_MODALIDADE_PROGRAMA;CD_PROGRAMA_IES;NM_PROGRAMA_IES;NM_PROGRAMA_IDIOMA;NM_GRAU_PROGRAMA;CD_CONCEITO_PROGRAMA;AN_INICIO_PROGRAMA;AN_INICIO_CURSO;DS_SITUACAO_PROGRAMA;DT_SITUACAO_PROGRAMA;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA
2018;CIÊNCIAS DA SAÚDE;NUTRIÇÃO;NUTRIÇÃO;NÃO SE APLICA;NÃO SE APLICA;50;NUTRIÇÃO;41001010;585;UFSC;UNIVERSIDADE FEDERAL DE SANTA CATARINA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;ACADÊMICO;41001010049P9;NUTRIÇÃO;NUTRITION GRADUATE PROGRAM;MESTRADO/DOUTORADO;4;2002;2002/2012;EM FUNCIONAMENTO;10SEP2013:00:00:00;137302;73204
2018;MULTIDISCIPLINAR;ENSINO;ENSINO;NÃO SE APLICA;NÃO SE APLICA;46;ENSINO;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;NORTE;PA;BELÉM;PROFISSIONAL;15001016159P1;CRIATIVIDADE E INOVAÇÃO EM METODOLOGIAS DE ENSINO SUPERIOR;CREATIVITY AND INNOVATION IN HIGHER EDUCATION METHODOLOGIES GRADUATE PROGRAM;MESTRADO PROFISSIONAL;3;2017;2017;EM FUNCIONAMENTO;15AUG2017:00:00:00;137003;72919
2018;CIÊNCIAS SOCIAIS APLICADAS;CIÊNCIA DA INFORMAÇÃO;CIÊNCIA DA INFORMAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;41001010;585;UFSC;UNIVERSIDADE FEDERAL DE SANTA CATARINA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;ACADÊMICO;41001010052P0;CIÊNCIA DA INFORMAÇÃO;INFORMATION SCIENCE;MESTRADO/DOUTORADO;5;2000;2000/2013;EM FUNCIONAMENTO;07JAN2013:00:00:00;136360;72362
2018;CIÊNCIAS BIOLÓGICAS;ECOLOGIA;ECOLOGIA DE ECOSSISTEMAS;ECOLOGIA DE ECOSSISTEMAS;NÃO SE APLICA;7;BIODIVERSIDADE;42004012;12;FURG;UNIVERSIDADE FEDERAL DO RIO GRANDE;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;RS;RIO GRANDE;ACADÊMICO;42004012013P2;BIOLOGIA DE AMBIENTES AQUÁTICOS CONTINENTAIS;BIOLOGY OF CONTINENTAL AQUATIC ENVIRONMENTS;MESTRADO/DOUTORADO;4;2006;2006/2014;EM FUNCIONAMENTO;16MAR2012:00:00:00;136876;72822
2018;CIÊNCIAS AGRÁRIAS;AGRONOMIA;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;32004010;592;UFLA;UNIVERSIDADE FEDERAL DE LAVRAS;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;MG;LAVRAS;ACADÊMICO;32004010011P5;ESTATÍSTICA E EXPERIMENTAÇÃO AGROPECUÁRIA;STATISTICS AND AGRICULTURAL EXPERIMENT;MESTRADO/DOUTORADO;4;1996;1996/2003;EM FUNCIONAMENTO;18DEC2013:00:00:00;139696;75237
2018;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOLOGIA;NÃO SE APLICA;NÃO SE APLICA;37;PSICOLOGIA;42001013;581;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;ACADÊMICO;42001013047P5;PSICOLOGIA;MASTER¿S & DOCTORAL PROGRAM IN PSYCHOLOGY;MESTRADO/DOUTORADO;7;1988;1988/1995;EM FUNCIONAMENTO;06AUG2013:00:00:00;139111;74848
2018;CIÊNCIAS DA SAÚDE;MEDICINA;ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA;ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA;NÃO SE APLICA;16;MEDICINA II;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010177P7;CIÊNCIAS (FISIOPATOLOGIA EXPERIMENTAL);EXPERIMENTAL PATHOPHYSIOLOGY;MESTRADO/DOUTORADO;5;1996;1996/1996;EM FUNCIONAMENTO;01JUN2010:00:00:00;138631;74463
2018;CIÊNCIAS AGRÁRIAS;AGRONOMIA;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;33002037;NI;USP/ESALQ;USP ( ESCOLA SUPERIOR DE AGRICULTURA LUIZ DE QUEIROZ );NÃO;NA;ESTADUAL;PÚBLICO;NÃO INFORMADO;SUDESTE;SP;PIRACICABA;ACADÊMICO;33002037016P4;FISIOLOGIA BIOQUÍMICA DE PLANTAS;PLANT PHISIOLOGY AND BIOCHEMISTRY;MESTRADO/DOUTORADO;4;1988;1988/2003;EM FUNCIONAMENTO;01JUN2010:00:00:00;138832;74664
2018;CIÊNCIAS AGRÁRIAS;AGRONOMIA;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;40014010;NI;UNICENTRO;UNIVERSIDADE ESTADUAL DO CENTRO-OESTE;NÃO;NA;ESTADUAL;PÚBLICO;NÃO INFORMADO;SUL;PR;GUARAPUAVA;ACADÊMICO;40014010003P3;AGRONOMIA;AGRONOMY;MESTRADO/DOUTORADO;4;2007;2007/2014;EM FUNCIONAMENTO;20DEC2013:00:00:00;139187;74944
2018;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;12008010;3172;UEA;UNIVERSIDADE DO ESTADO DO AMAZONAS;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;NORTE;AM;MANAUS;PROFISSIONAL;12008010007P7;SEGURANÇA PÚBLICA, CIDADANIA E DIREITOS HUMANOS;PUBLIC SAFETY, HUMAN RIGHTS AND CITIZENSHIP;MESTRADO PROFISSIONAL;3;2012;2012;EM FUNCIONAMENTO;08FEB2013:00:00:00;137684;73564
2018;CIÊNCIAS BIOLÓGICAS;FISIOLOGIA;FISIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;8;CIÊNCIAS BIOLÓGICAS II;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;ACADÊMICO;31001017108P3;CIÊNCIAS BIOLÓGICAS (FISIOLOGIA);BIOLOGICAL SCIENCES (PHYSIOLOGY);MESTRADO/DOUTORADO;7;1996;1996/1996;EM FUNCIONAMENTO;01JUN2010:00:00:00;136539;72477
2018;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA;MATEMÁTICA;NÃO SE APLICA;NÃO SE APLICA;1;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;31008011;NI;IMPA;ASSOCIAÇÃO INSTITUTO NACIONAL DE MATEMÁTICA PURA E APLICADA;NÃO;NA;FEDERAL;PÚBLICO;NÃO INFORMADO;SUDESTE;RJ;RIO DE JANEIRO;ACADÊMICO;31008011001P9;MATEMÁTICA;MATHEMATICS;MESTRADO/DOUTORADO;7;1962;1962/1962;EM FUNCIONAMENTO;26OCT2012:00:00:00;135845;71922
2018;CIÊNCIAS AGRÁRIAS;AGRONOMIA;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;32002017;8;UFV;UNIVERSIDADE FEDERAL DE VIÇOSA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;MG;VIÇOSA;ACADÊMICO;32002017044P4;AGROECOLOGIA;AGROECOLOGY;MESTRADO;4;2011;2011;EM FUNCIONAMENTO;20MAY2011:00:00:00;135641;71718
2018;CIÊNCIAS BIOLÓGICAS;ECOLOGIA;ECOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;30001013;573;UFES;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;ES;SÃO MATEUS;ACADÊMICO;30001013040P7;BIODIVERSIDADE TROPICAL;TROPICAL BIODIVERSITY;MESTRADO;2;2010;2010;EM DESATIVACAO;08FEB2018:00:00:00;136047;72081
2018;ENGENHARIAS;ENGENHARIA SANITÁRIA;RECURSOS HÍDRICOS;RECURSOS HÍDRICOS;NÃO SE APLICA;10;ENGENHARIAS I;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;RS;PELOTAS;ACADÊMICO;42003016048P4;RECURSOS HÍDRICOS;WATER RESOURCES;MESTRADO/DOUTORADO;4;2013;2013/2017;EM FUNCIONAMENTO;27MAY2013:00:00:00;135710;71787
2018;MULTIDISCIPLINAR;ENSINO;ENSINO;NÃO SE APLICA;NÃO SE APLICA;46;ENSINO;40031012;15015;UENP;UNIVERSIDADE ESTADUAL DO NORTE DO PARANÁ;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUL;PR;CORNÉLIO PROCÓPIO;PROFISSIONAL;40031012070P7;ENSINO;PROFESSIONAL MASTER IN TEACHING;MESTRADO PROFISSIONAL;3;2016;2016;EM FUNCIONAMENTO;15JUN2016:00:00:00;136171;72205
2018;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;32048017;3165;IFTM;INSTITUTO FED. DE EDUC., CIÊNC. E TECN. DO TRIÂNGULO MINEIRO;NÃO;NA;FEDERAL;PÚBLICO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA;SUDESTE;MG;UBERABA;PROFISSIONAL;32048017002P5;EDUCAÇÃO TECNOLÓGICA;PROFESSIONAL MASTER'S DEGREE IN TECHNOLOGY EDUCATION;MESTRADO PROFISSIONAL;3;2014;2014;EM FUNCIONAMENTO;05MAR2015:00:00:00;136172;72206
2018;ENGENHARIAS;ENGENHARIA QUÍMICA;TECNOLOGIA QUÍMICA;TECNOLOGIA QUÍMICA;NÃO SE APLICA;12;ENGENHARIAS II;33004030;NI;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( ARARAQUARA );NÃO;NA;ESTADUAL;PÚBLICO;NÃO INFORMADO;SUDESTE;SP;ARARAQUARA;PROFISSIONAL;33004030170P0;ENGENHARIA DE BIOMATERIAIS E BIOPROCESSOS;BIOMATERIAL AND BIOPROCESS ENGINEERING;MESTRADO PROFISSIONAL;3;2017;2017;EM FUNCIONAMENTO;07AUG2017:00:00:00;137845;73709
2018;ENGENHARIAS;ENGENHARIA DE PRODUÇÃO;ENGENHARIA DE PRODUÇÃO;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;33007012;266;UNIMEP;UNIVERSIDADE METODISTA DE PIRACICABA;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;SUDESTE;SP;SANTA BÁRBARA D'OESTE;ACADÊMICO;33007012004P7;ENGENHARIA DE PRODUÇÃO;POST GRADUATE PROGRAM IN PRODUCTION ENGINEERING;MESTRADO/DOUTORADO;4;1994;1994/2003;EM FUNCIONAMENTO;11JUN2013:00:00:00;138677;74455
2018;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;SAÚDE COLETIVA;NÃO SE APLICA;NÃO SE APLICA;22;SAÚDE COLETIVA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010236P3;SAÚDE GLOBAL E SUSTENTABILIDADE;GLOBAL HEALTH AND SUSTAINABILITY PROGRAM;DOUTORADO;4;2013;2013;EM FUNCIONAMENTO;05NOV2013:00:00:00;138263;74123
2018;CIÊNCIAS BIOLÓGICAS;ECOLOGIA;ECOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;24001031;NI;UFPB/AREIA;UNIVERSIDADE FEDERAL DA PARAÍBA ( AREIA );NÃO;NA;FEDERAL;PÚBLICO;NÃO INFORMADO;NORDESTE;PB;AREIA;ACADÊMICO;24001031026P8;BIODIVERSIDADE;BIODIVERSITY;MESTRADO;3;2014;2014;EM FUNCIONAMENTO;02MAY2014:00:00:00;137864;73768
2018;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;MEDICINA VETERINÁRIA;NÃO SE APLICA;NÃO SE APLICA;24;MEDICINA VETERINÁRIA;41020014;15121;UFFS;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;PR;REALEZA;ACADÊMICO;41020014011P5;SAÚDE, BEM-ESTAR E PRODUÇÃO ANIMAL SUSTENTÁVEL NA FRONTEIRA SUL;HEALTH, WELFARE AND SUSTAINABLE ANIMAL PRODUCTION AT FRONTEIRA SUL;MESTRADO;3;2017;2017;EM FUNCIONAMENTO;07AUG2017:00:00:00;138124;73965
2018;CIÊNCIAS SOCIAIS APLICADAS;PLANEJAMENTO URBANO E REGIONAL;PLANEJAMENTO URBANO E REGIONAL;NÃO SE APLICA;NÃO SE APLICA;30;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;41002016;43;UDESC;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;PROFISSIONAL;41002016016P6;PLANEJAMENTO TERRITORIAL E DESENVOLVIMENTO SÓCIO-AMBIENTAL;TERRITORIAL PLANNING AND SOCIO ENVIRONMENTAL DEVELOPMENT;MESTRADO PROFISSIONAL;4;2007;2007;EM FUNCIONAMENTO;22OCT2013:00:00:00;138687;74485
2018;CIÊNCIAS DA SAÚDE;MEDICINA;DOENÇAS INFECCIOSAS E PARASITÁRIAS;CLÍNICA MÉDICA;DOENÇAS INFECCIOSAS E PARASITÁRIAS;16;MEDICINA II;32067011;NI;FIOCRUZ-CPQRR;FIOCRUZ ( CENTRO DE PESQUISAS RENÉ RACHOU );NÃO;NA;FEDERAL;PÚBLICO;NÃO INFORMADO;SUDESTE;MG;BELO HORIZONTE;ACADÊMICO;32067011001P6;CIÊNCIAS DA SAÚDE;HEALTH SCIENCES;MESTRADO/DOUTORADO;7;2003;2003/2003;EM FUNCIONAMENTO;11DEC2012:00:00:00;135805;71882
2018;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;ENSINO DE CIÊNCIAS E MATEMÁTICA;NÃO SE APLICA;46;ENSINO;33144010;4925;UFABC;UNIVERSIDADE FEDERAL DO ABC;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;SP;SANTO ANDRÉ;ACADÊMICO;33144010009P8;ENSINO E HISTÓRIA DAS CIÊNCIAS E DA MATEMÁTICA;TEACHING AND HISTORY OF SCIENCE AND MATHEMATICS;MESTRADO;4;2011;2011;EM FUNCIONAMENTO;19FEB2013:00:00:00;135975;72069
2018;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;36;GEOGRAFIA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010034P1;GEOGRAFIA (GEOGRAFIA FÍSICA);GRADUATE PROGRAM IN PHYSICAL GEOGRAPHY;MESTRADO/DOUTORADO;5;1971;1971/1971;EM FUNCIONAMENTO;01JUN2010:00:00:00;135839;71896
2018;CIÊNCIAS BIOLÓGICAS;BIOLOGIA GERAL;BIOLOGIA GERAL;NÃO SE APLICA;NÃO SE APLICA;6;CIÊNCIAS BIOLÓGICAS I;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010024P6;BIOLOGIA DE SISTEMAS;LIFE SYSTEMS BIOLOGY;MESTRADO/DOUTORADO;5;1972;1972/1972;EM FUNCIONAMENTO;20MAR2012:00:00:00;135924;71979
2018;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;33004137;NI;UNESP-RC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO );NÃO;NA;ESTADUAL;PÚBLICO;NÃO INFORMADO;SUDESTE;SP;RIO CLARO;ACADÊMICO;33004137066P5;DESENVOLVIMENTO HUMANO E TECNOLOGIAS;HUMAN AND TECHNOLOGY DEVELOPMENT;MESTRADO/DOUTORADO;5;2010;2010/2010;EM FUNCIONAMENTO;28JUL2010:00:00:00;135649;71726
2018;CIÊNCIAS DA SAÚDE;ENFERMAGEM;ENFERMAGEM;NÃO SE APLICA;NÃO SE APLICA;20;ENFERMAGEM;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010213P3;GERENCIAMENTO EM ENFERMAGEM;GRADUATE PROGRAM IN NURSING MANAGEMENT;MESTRADO/DOUTORADO;5;2010;2010/2010;EM FUNCIONAMENTO;14JAN2014:00:00:00;138173;74065
2018;ENGENHARIAS;ENGENHARIA NUCLEAR;ENGENHARIA NUCLEAR;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010050P7;TECNOLOGIA NUCLEAR;NUCLEAR TECHNOLOGY;MESTRADO/DOUTORADO;6;1976;1976/1976;EM FUNCIONAMENTO;20AUG2013:00:00:00;138629;74401
2018;ENGENHARIAS;ENGENHARIA QUÍMICA;ENGENHARIA QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014006P1;ENGENHARIA QUÍMICA;GRADUATE PROGRAM IN CHEMICAL ENGINEERING;MESTRADO/DOUTORADO;7;1982;1982/1990;EM FUNCIONAMENTO;18JUN2010:00:00:00;138967;74739
2018;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;53003012;403;UCB;UNIVERSIDADE CATÓLICA DE BRASÍLIA;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;CENTRO-OESTE;DF;BRASÍLIA;ACADÊMICO;53003012001P9;EDUCAÇÃO;POST-GRADUATE STUDIES IN EDUCATION;MESTRADO/DOUTORADO;4;1994;1994/2009;EM FUNCIONAMENTO;20AUG2013:00:00:00;139236;74953
2018;ENGENHARIAS;ENGENHARIA BIOMÉDICA;ENGENHARIA BIOMÉDICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;33056013;319;UNIVBRASIL;UNIVERSIDADE BRASIL;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33056013015P1;ENGENHARIA BIOMÉDICA;BIOMEDICAL ENGINEERING;MESTRADO/DOUTORADO;4;2009;2009/2009;EM FUNCIONAMENTO;08MAY2013:00:00:00;139662;75246
2018;CIÊNCIAS AGRÁRIAS;AGRONOMIA;MELHORAMENTO VEGETAL;FITOTECNIA;MELHORAMENTO VEGETAL;42;CIÊNCIAS AGRÁRIAS I;32004010;592;UFLA;UNIVERSIDADE FEDERAL DE LAVRAS;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;MG;LAVRAS;PROFISSIONAL;32004010026P2;GENÉTICA E MELHORAMENTO DE PLANTAS;PLANT GENETICS AND BREEDING;MESTRADO PROFISSIONAL;4;2012;2012;EM FUNCIONAMENTO;17MAR2014:00:00:00;139600;75202
2018;CIÊNCIAS DA SAÚDE;MEDICINA;ANESTESIOLOGIA;CIRURGIA;ANESTESIOLOGIA;17;MEDICINA III;33004064;NI;UNESP-BOT;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( BOTUCATU );NÃO;NA;ESTADUAL;PÚBLICO;NÃO INFORMADO;SUDESTE;SP;BOTUCATU;ACADÊMICO;33004064076P6;ANESTESIOLOGIA;ANESTHESIOLOGY;MESTRADO/DOUTORADO;5;1994;1994/1994;EM FUNCIONAMENTO;25JUN2013:00:00:00;137581;73477
2018;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;40036014;3602;UNIBRASIL;CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL;NÃO;NA;PARTICULAR;PRIVADO;CENTRO UNIVERSITÁRIO;SUL;PR;CURITIBA;ACADÊMICO;40036014001P7;DIREITO;MASTER PROGRAM IN LAW UNIBRASIL;MESTRADO;4;2007;2007;EM FUNCIONAMENTO;06FEB2014:00:00:00;138291;74152
2018;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;27011003;4530;UNIT/ALAGOAS;CENTRO UNIVERSITÁRIO TIRADENTES;NÃO;NA;PARTICULAR;PRIVADO;CENTRO UNIVERSITÁRIO;NORDESTE;AL;MACEIÓ;ACADÊMICO;27011003001P9;SOCIEDADE, TECNOLOGIAS E POLÍTICAS PÚBLICAS;MASTER IN SOCIETY, TECHNOLOGY AND PUBLIC POLICIES;MESTRADO;4;2016;2016;EM FUNCIONAMENTO;14MAR2016:00:00:00;141112;76425
2018;CIÊNCIAS HUMANAS;CIÊNCIA POLÍTICA;RELAÇÕES INTERNACIONAIS, BILATERAIS E MULTILATERAIS;POLÍTICA INTERNACIONAL;RELAÇÕES INTERNACIONAIS, BILATERAIS E MULTILATERAIS;39;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;31005012;528;PUC-RIO;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;ACADÊMICO;31005012026P2;RELAÇÕES INTERNACIONAIS;INSTITUTE OF INTERNATIONAL RELATIONS;MESTRADO/DOUTORADO;5;1987;1987/2001;EM FUNCIONAMENTO;19FEB2014:00:00:00;137372;73273
2018;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;SAÚDE COLETIVA;NÃO SE APLICA;NÃO SE APLICA;22;SAÚDE COLETIVA;40001016;571;UFPR;UNIVERSIDADE FEDERAL DO PARANÁ;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;PR;CURITIBA;ACADÊMICO;40001016103P7;SAÚDE COLETIVA;COLLECTIVE HEALTH;MESTRADO;3;2015;2015;EM FUNCIONAMENTO;22APR2015:00:00:00;138100;73952
2018;CIÊNCIAS BIOLÓGICAS;ZOOLOGIA;ZOOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;51005018;4504;UFGD;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;CENTRO-OESTE;MS;DOURADOS;ACADÊMICO;51005018003P9;ENTOMOLOGIA E CONSERVAÇÃO DA BIODIVERSIDADE;GRADUATE PROGRAM IN ENTOMOLOGY AND BIODIVERSITY CONSERVATION;MESTRADO/DOUTORADO;4;2002;2002/2010;EM FUNCIONAMENTO;24JAN2014:00:00:00;138348;74180
2018;MULTIDISCIPLINAR;INTERDISCIPLINAR;MEIO AMBIENTE E AGRÁRIAS;MEIO AMBIENTE E AGRÁRIAS;NÃO SE APLICA;45;INTERDISCIPLINAR;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011006P0;CIÊNCIA, INOVAÇÃO E TECNOLOGIA PARA A AMAZÔNIA;SCIENCE, TECHNOLOGY AND INNOVATION FOR THE AMAZON;MESTRADO;3;2011;2011;EM FUNCIONAMENTO;11JAN2013:00:00:00;138700;74472
2018;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;NÃO SE APLICA;NÃO SE APLICA;19;FARMÁCIA;32011016;595;UNIFAL;UNIVERSIDADE FEDERAL DE ALFENAS;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;MG;ALFENAS;ACADÊMICO;32011016003P1;CIÊNCIAS FARMACÊUTICAS;GRADUATE PROGRAM IN PHARMACEUTICAL SCIENCES;MESTRADO/DOUTORADO;4;2005;2005/2013;EM FUNCIONAMENTO;07FEB2014:00:00:00;138821;74633
2018;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA REGIONAL DO BRASIL;HISTÓRIA DO BRASIL;HISTÓRIA REGIONAL DO BRASIL;40;HISTÓRIA;25003011;587;UFRPE;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25003011019P6;HISTÓRIA;HISTORY;MESTRADO;4;2006;2006;EM FUNCIONAMENTO;17JAN2013:00:00:00;138697;74469
2018;ENGENHARIAS;ENGENHARIA CIVIL;ENGENHARIA CIVIL;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;RS;SANTA MARIA;ACADÊMICO;42002010020P0;ENGENHARIA CIVIL;GRADUATE PROGRAM IN CIVIL ENGINEERING;MESTRADO/DOUTORADO;4;1994;1994/2014;EM FUNCIONAMENTO;01JUN2010:00:00:00;138014;73888
